Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
22:05:00;Jumat;18-30;Laki-laki;SMP;Karyawan;5-10 Tahun;Truk Besar;Organisasi;Lebih dari 10 Tahun;Tidak Ada Kerusakan; Outside rural areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;2;3;Lainnya;Pejalan Kaki;Perempuan;18-30;2;Pengemudi;Normal;Menyeberang dari Sisi Dekat Pengemudi;Mengemudi Secara Ceroboh;Cedera Berat
22:05:00;Jumat;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Berat
03:40:00;Sabtu;18-30;Laki-laki;Sekolah Dasar;Milik Pribadi;;Pickup;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Berangin;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
09:25:00;Selasa;diAtas 51;Laki-laki;SMP;Milik Pribadi;5-10 Tahun;;Milik Pribadi;Lebih dari 10 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Pejalan Kaki;6;1;Berjalan Lurus;Penumpang;Perempuan;31-50;3;;;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
09:25:00;Selasa;Tidak Diketahui;Perempuan;SMP;Karyawan;5-10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;6;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;diAtas 51;3;;;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
09:25:00;Selasa;Tidak Diketahui;Perempuan;SMP;Karyawan;Kurang dari 1 Tahun;Mobil;;2-5 Tahun;; Hospital areas;Jalan Satu Arah;;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;6;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Lainnya;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
09:25:00;Selasa;Tidak Diketahui;Perempuan;;;;Public (13?45 seats);Milik Pribadi;Tidak Diketahui;; Industrial areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;6;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Mengemudi di Bawah Pengaruh Narkoba;Cedera Ringan
09:25:00;Selasa;Tidak Diketahui;Perempuan;SMP;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;6;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
09:25:00;Selasa;Tidak Diketahui;Perempuan;SMP;Karyawan;5-10 Tahun;Truk Besar;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;6;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pelajar/Mahasiswa;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
07:58:00;Kamis;diBawah 51;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Hujan;Tabrakan dengan Kereta Api;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Lainnya;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
07:58:00;Kamis;18-30;Laki-laki;SMA;Karyawan;Lebih dari 10 Tahun;Sepeda Motor;Milik Pribadi;Tidak Diketahui;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;2;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
20:15:00;Selasa;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;;Area Permukiman;;Jalan Lurus di Daerah Datar;Persimpangan Bentuk O;Lainnya;Basah;Darkness - no lighting;Hujan;Tabrakan Antar Kendaraan;2;1;Mundur;Pengemudi atau Pengendara;Laki-laki;31-50;3;Lainnya;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
20:15:00;Selasa;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Sekolah;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk O;;Basah;Darkness - no lighting;Hujan;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
17:10:00;Selasa;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Mobil;Pemerintah;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;2;Mundur;Pengemudi atau Pengendara;Laki-laki;18-30;3;Lainnya;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
17:10:00;Selasa;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Truk Besar;Pemerintah;Tidak Diketahui;Tidak Ada Kerusakan;  Market areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Penumpang;Perempuan;18-30;2;;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Ringan
17:10:00;Selasa;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Station Wagon;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;2;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Ringan
15:30:00;Sabtu;Tidak Diketahui;Perempuan;SMP;Karyawan;2-5 Tahun;Pickup;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Normal;Tabrakan Antar Kendaraan;2;2;;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
15:30:00;Sabtu;18-30;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Mobil;Pemerintah;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
09:47:00;Sabtu;18-30;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;3;1;Berjalan Lurus;Pejalan Kaki;Perempuan;diAtas 51;3;;;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Menyalip;Cedera Ringan
09:47:00;Sabtu;diAtas 51;Laki-laki;SMP;Karyawan;2-5 Tahun;;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Siang;Hujan;Tabrakan dengan Pejalan Kaki;3;1;Berjalan Lurus;Pejalan Kaki;Perempuan;31-50;3;;;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Mengemudi Secara Ceroboh;Cedera Ringan
09:47:00;Sabtu;31-50;Laki-laki;Sekolah Dasar;Karyawan;Kurang dari 1 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Siang;Hujan;Tabrakan dengan Objek di Pinggir Jalan;3;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
11:19:00;Senin;18-30;Perempuan;SMP;Karyawan;Kurang dari 1 Tahun;Mobil;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Lainnya;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi di Bawah Pengaruh Narkoba;Cedera Berat
11:19:00;Senin;diAtas 51;Perempuan;SMP;Karyawan;;Public (13?45 seats);Milik Pribadi;1-2 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Lainnya;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Berat
13:13:00;Jumat;Tidak Diketahui;Perempuan;;Karyawan;5-10 Tahun;Public (13?45 seats);Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
13:13:00;Jumat;18-30;Laki-laki;Writing & reading;Karyawan;Kurang dari 1 Tahun;Mobil;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
15:55:00;Kamis;18-30;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Lainnya;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;3;Mundur;Penumpang;Perempuan;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
15:55:00;Kamis;18-30;Laki-laki;SMP;Karyawan;1-2 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Pejalan Kaki;Laki-laki;18-30;3;Pengemudi;Normal;Menyeberang dari Sisi Dekat Pengemudi;Tidak Menjaga Jarak Aman;Cedera Ringan
15:55:00;Kamis;31-50;Laki-laki;Sekolah Dasar;Karyawan;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Hujan;Tabrakan dengan Objek di Pinggir Jalan;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi dengan Kecepatan Tinggi;Cedera Ringan
10:47:00;Kamis;31-50;Laki-laki;Sekolah Dasar;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
10:47:00;Kamis;31-50;Laki-laki;Sekolah Dasar;Karyawan;Kurang dari 1 Tahun;Pickup;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
15:00:00;Kamis;18-30;Laki-laki;SMA;Karyawan;2-5 Tahun;Pickup;Milik Pribadi;;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
15:00:00;Kamis;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pejalan Kaki;Perempuan;31-50;3;;Normal;Menyeberang dari Sisi Dekat Pengemudi;Kendaraan Terbalik;Cedera Ringan
18:40:00;Kamis;18-30;Laki-laki;Perguruan Tinggi;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;Lebih dari 10 Tahun;; Industrial areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
03:55:00;Senin;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Station Wagon;Milik Pribadi;Tidak Diketahui;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Malam (Lampu Menyala);Raining and Windy;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
03:55:00;Senin;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Sepeda Motor;Organisasi;Tidak Diketahui;;  Recreational areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Malam (Lampu Menyala);Raining and Windy;Tabrakan dengan Pejalan Kaki;2;2;Berputar Balik;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
03:55:00;Senin;18-30;Laki-laki;SMA;Karyawan;1-2 Tahun;;Milik Pribadi;1-2 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Lainnya;Basah;Malam (Lampu Menyala);Raining and Windy;Tabrakan dengan Pejalan Kaki;2;2;Mundur;Pengemudi atau Pengendara;Laki-laki;18-30;3;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
17:45:00;Minggu;31-50;Tidak Diketahui;SMP;Karyawan;5-10 Tahun;Lainnya;Milik Pribadi;Lebih dari 10 Tahun;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;2;3;Berjalan Lurus;Pejalan Kaki;Laki-laki;31-50;3;;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
17:45:00;Minggu;18-30;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Mobil;Milik Pribadi;5-10 Tahun;; Church areas;Jalan Dua Arah Tanpa Median;Turunan Curam di Daerah Pegunungan;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Pejalan Kaki;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
17:45:00;Minggu;18-30;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Mobil;Milik Pribadi;5-10 Tahun;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Berputar Balik;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
17:45:00;Minggu;18-30;Laki-laki;Sekolah Dasar;Karyawan;;;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
19:10:00;Jumat;31-50;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Angkutan Umum (>45 Kursi);Milik Pribadi;5-10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;1;1;Berputar Balik;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
10:13:00;Kamis;31-50;Laki-laki;SMP;Karyawan;1-2 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Dua Arah dengan Marka Garis Utuh;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Lainnya;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Berat
10:13:00;Kamis;diAtas 51;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Marka Garis Utuh;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Tanah;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Berat
09:48:00;Jumat;diBawah 51;Laki-laki;SMA;Karyawan;1-2 Tahun;Mobil;Pemerintah;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Garis Utuh;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pejalan Kaki;Perempuan;18-30;3;Pengemudi;Normal;Berada di Badan Jalan, Tidak Menyeberang (Berdiri atau Bermain);Berpindah Jalur ke Kiri;Cedera Ringan
09:48:00;Jumat;18-30;Laki-laki;SMP;Karyawan;5-10 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Marka Garis Utuh;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
16:20:00;Senin;18-30;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
16:20:00;Senin;18-30;Laki-laki;SMA;Karyawan;Lebih dari 10 Tahun;Pickup;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pejalan Kaki;Perempuan;diAtas 51;3;Pengemudi;Normal;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
19:40:00;Kamis;18-30;Laki-laki;Sekolah Dasar;Milik Pribadi;5-10 Tahun;Public (13?45 seats);Pemerintah;5-10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pejalan Kaki;Perempuan;18-30;3;Wiraswasta;Normal;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Tidak Menjaga Jarak Aman;Cedera Ringan
16:53:00;Rabu;18-30;Laki-laki;Sekolah Dasar;Karyawan;Kurang dari 1 Tahun;Mobil;Milik Pribadi;5-10 Tahun;Tidak Ada Kerusakan;Area Sekolah;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
12:55:00;Rabu;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Pickup;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
